Name,Global sales
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,0.09352021989781889
Reality Fighters,0.07062616844447867
Petz Fantasy: Moonlight Magic,0.08511962325717626
The Price is Right: Decades,0.07941913729120564
Power Pro Kun Pocket 14,0.09431065869071986
Dragon Ball: Origins,0.06367108734932536
Jikkyou Powerful Pro Baseball 2016,0.11079921856748776
FIFA 17,0.08849200259403567
After Hours Athletes,0.09835563615555998
UN Squadron,0.018068130821070838
Tecmo Super Bowl,0.04431106877645874
Disney Princess: Enchanting Storybooks,0.06458263072075177
Dora the Explorer: Journey to the Purple Planet,0.0553236341922716
Lunar 2: Eternal Blue,0.040870667426792906
NHL Powerplay '96,0.043927012755451855
Thousand Arms,0.04238597897937879
Arctic Thunder,0.08014859966601406
Barnyard,0.08140883264060506
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,0.08561307635089932
Stolen Song,0.020690401242910994
Armored Core: Verdict Day,0.14170635884029537
Yattaman DS: BikkuriDokkiri Daisakusen da Koron,0.06538373238232076
Madden NFL 17,0.13100461756391546
Harvey Birdman: Attorney at Law,0.07955659212068866
My Chinese Coach,0.06601997431852347
Lost in Shadow,0.08660171531869842
DEATH NOTE: Kira Game,0.06027826195778907
Legend of the Guardians: The Owls of Ga'Hoole,0.13213515510980223
Sengoku Cyber: Fujimaru Jigokuhen,0.030569778410940884
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,0.06333226225562072
ASH: Archaic Sealed Heat,0.059735921945327064
DreamWorks Super Star Kartz,0.05517518131670407
Dorabase 2: Nettou Ultra Stadium,0.08657468905306054
Where the Wild Things Are,0.11800267456650637
Center Ring Boxing,0.015397494295141811
NHL 2K3,0.013861624313662446
Die Hard: Vendetta,0.08307646330967344
F1 2002,0.01540775640453873
Every Extend Extra,0.02106083681637294
FIFA Soccer,0.0663816876593728
Cabela's North American Adventures,0.09516460413199823
Darkspore,0.055557608796991786
Self-Defense Training Camp,0.2224220441703757
Sphinx and the Cursed Mummy,0.0594443606242141
Midnight Mysteries: The Edgar Allan Poe Conspiracy,0.144091442677599
Dynasty Warriors 8: Xtreme Legends,0.07099248700549055
GT Advance 2: Rally Racing,0.01579674848323087
Yakuza,0.06843203134884668
Karaoke Revolution Presents American Idol Encore 2,0.06634742179596564
Deception IV: Blood Ties,0.13235199460099523
Tenchu: Shadow Assassins,0.08154004942504578
Fuse (Insomniac),0.0964166129209083
Cabela's Deer Hunt 2005 Season,0.12256015986605817
SplashDown,0.04466237214001012
18 Wheels of Steel: Extreme Trucker 2,0.08029258212040702
Nobunaga no Yabou: Tenshoki,0.030209200513633405
F1 Racing Championship,0.04895605238062295
Dead Man's Hand,0.08684612913145529
Smash Cars,0.07898490422732252
NASCAR 07,0.08080808228593028
Merv Griffin's Crosswords,0.06837098614539094
Tecmo Bowl: Kickoff,0.1052226420548088
Lost Horizon,0.08543777438782385
SingStar Latino,0.08169798986724075
NFL Tour,0.11772547729180793
Digimon World 4,0.10748331209863693
MLB 2K9 Fantasy All-Stars,0.04666954484781627
Spectral Force 3,0.08167038074132016
Ford Racing 3,0.06729487184647631
MLB SlugFest Loaded,0.02212595125624972
Sotsugyou Crossworld,-0.0019316900456143316
Ty the Tasmanian Tiger 3: Night of the Quinkan,0.05857967977160605
The Amazing Spider-Man (Console Version),0.055229553875015824
Ys I & II Chronicles,0.049570742243163934
R: Racing Evolution,0.02059797505019567
Bionicle,0.00482174699906146
The Ant Bully,0.013939351229867114
Risen 3: Titan Lords,0.01860681417030996
Bleach GC: Tasogare Ni Mamieru Shinigami,0.015274110149967157
Chou Jigen Game Neptune Mk-II,0.054450154582394106
Battle Fantasia,0.03546342608422748
Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,0.01359500566448979
Karaoke Revolution,0.02116592154525776
Fire Pro Wrestling Returns,0.047862742575132344
Obscure: The Aftermath,0.07242685144937511
Jimmy Neutron: Boy Genius,0.06511337720661281
Henry Hatsworth in the Puzzling Adventure,0.004460611496053701
Derby Stallion,0.01754985768429229
Rollcage Stage II,0.0036879108356924206
Samurai Warriors 2: Xtreme Legends,0.09958680441552836
Dead or Alive 5,0.07791130038498295
Karaoke Joysound Wii DX,0.04045717626305745
Sloane to MacHale no Nazo no Monogatari 2,0.046723329319750206
Game Hits!,0.05016376702510428
Spider-Man: Edge of Time,0.07464727371233337
Tabi no Yubisashi Kaiwachou DS: DS Series 4 America,0.0326595334291202
Invasion From Beyond,0.01913406771266324
Jumper: Griffin's Story,0.08826020932492717
Forgotten Realms: Demon Stone,0.008815188842433486
Major League Baseball 2K7,0.08640959220724298
Rock Band 3,0.035568929419504514
LEGO Star Wars II: The Original Trilogy,0.07209112980303622
Dynasty Warriors 8: Empires,0.05039514314490212
Batman: A Telltale Game Series,0.07062189280057751
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,0.03416643655043927
Mahjong Master,-0.0044168554141084115
Crash Boom Bang!,0.03812437263282753
Royal Palace of White Sword and The City of Gentiles,0.04354649658774434
Top Gear Rally,0.01461833646036581
Red Faction: Armageddon,0.033265305965404224
BIT.TRIP COMPLETE,0.058989386612784855
L: the proLogue to DEATH NOTE - Rasen no Wana,0.034029338479451
Rugby 15,0.17633364579477373
Famicom Mini: Makaimura,0.014072836493131291
The Witch and the Hundred Knight,0.06861979461112355
XIII,0.033935044930519354
Kuroko's Basketball: Ties to Future,0.05730352352754409
Data East Arcade Classics,0.13093825977122897
Ski and Shoot,0.04498438503992297
The Incredibles: Rise of the Underminer,0.04542452006189812
Theme Hospital,0.019933329671603772
Inazuma Eleven 3,0.07478399076506115
Wizardry: Tale of the Forsaken Land,0.017664467535471573
ShellShock 2: Blood Trails,0.13395373276906142
Just Dance Wii U,0.05891256381390875
F.E.A.R. Files,0.033242570167818286
ChuChu Rocket!,0.03411283910628349
FIFA 12,-0.00477710605085413
Codename Tenka,0.016358298420625417
Savage Skies,0.04037320272314915
Indianapolis 500 Legends,0.08569807383713268
Sega Bass Fishing,0.02269204223778054
Walt Disney's The Jungle Book: Rhythm N'Groove,0.0191159831051273
Assassin's Creed Chronicles,0.0792375245861443
The Smurfs 2,0.1285066861413675
Lara Croft and the Temple of Osiris,0.039294608926022434
Million God,0.01720739970515517
Cyberia,-0.008166496715618976
The Sims 2: Apartment Life,0.07038245140673816
Killer7,-0.0007128114757879445
Age of Mythology,-0.023011679456320877
Busy Scissors,0.04492369443331512
Lost Heroes,0.061221831788262904
Astro Boy,0.014072014742442462
RollerCoaster Tycoon 3: Platinum,0.03976474940576935
SD Gundam G Generation Genesis,0.08351188998938142
Wacky World of Sports,0.11586369755488768
Puss in Boots,0.08309871181044137
Monster House,0.06878518332834638
Wing Commander IV: The Price of Freedom,0.020457563364040254
Cloudy With a Chance of Meatballs,0.057566452505515286
Charlotte's Web,0.06317797227053923
MetropolisMania,0.04384454339006538
Mystery Stories: Curse of the Ancient Spirits,0.03914232394041761
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,0.04114645819825746
Bomberman Land Touch!,0.032805886975623366
Monster Jam: Urban Assault,0.03115757614513548
My Make-Up,0.028146457182984363
50 Cent: Bulletproof,0.030298285400705893
Princess Maker 2,-0.005515505037719137
NCAA Football 08,0.059146938699631946
SRS: Street Racing Syndicate,0.04999581499312988
Ephemeral Fantasia,0.0310847984595366
1 vs. 100,0.07034521730281362
Winter Sports 2: The Next Challenge,0.031096821064521052
Destroy All Humans! Path of the Furon,0.045874776012295726
Major League Baseball 2K9,0.04601210894204755
Aibou DS,0.02773606024827302
Great Party Games,0.04217336263420712
Tokimeki Memorial: Taisen Pazurudama,-0.009867749220365596
Beat Sketch!,0.03468449008592778
Bleach: Heat the Soul 5,0.025486955797664024
Koudelka,0.01984726263456693
Animal Planet: Emergency Vets,0.04023437468124058
IHRA Drag Racing: Sportsman Edition,0.017355848546461772
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,-0.016340054423659822
Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,0.009684593533195951
Counter-Strike: Source,-0.47795605441257116
Puzzle Chronicles,0.05649211665964948
Ski-Doo Snowmobile Challenge,0.0385256992271934
Gray Matter,0.053703642301559995
Brain Voyage,0.0683487162112808
America's Army: True Soldiers,0.1177807001201483
Adventure Time: Finn & Jake Investigations,0.06410065179757574
Toukiden 2,0.05234047883638304
Raiden Fighters Aces,0.06934875204681212
My Stop Smoking Coach: Allen Carr's EasyWay,0.016942426935049326
SD Gundam G Generation Genesis,0.0734319258282401
NASCAR The Game: Inside Line,0.03439163265865197
Star Wars: Empire at War,0.003952817371210671
Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,0.024053332980477293
BlazBlue Central Fiction,0.06646127404037827
Wreckin Crew,0.018678219093953174
Theme Park,-0.009572528584202544
Famicom Mini: Mario Bros.,0.015888552662891797
RockMan EXE 4.5 Real Operation,0.021417440313571845
Rescue Heroes: Billy Blazes,0.023242014154925883
Jaws: Ultimate Predator,0.06287390425983475
Are You Smarter Than a 5th Grader? Back to School,0.03452817415113785
Sega GT Online,0.03670780871789958
SingStar: Made In Germany,0.027906353607617618
Derby Tsuku: Derby Uma o Tsukurou!,0.014593520685336259
Frantix,0.037724714851025354
Knights in the Nightmare,0.062414210751624566
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,0.028928440162857783
Marvel Nemesis: Rise of the Imperfects,0.10500857321938106
Prisoner of War,0.022841079315458757
Konami Classics Vol. 1,0.04291926904747889
Princess Isabella: A Witch's Curse,0.03190847912493311
S.C.A.R.S,0.018137468745933916
The King of Fighters '98: Dream Match Never Ends,0.013131088456917794
The Seven Deadly Sins: Unjust Sin,0.05034730246851815
ESPN NFL Primetime 2002,0.031695211811280544
Zoids: Legacy,0.01782868457588549
Kidou Senshi Gundam 00,0.022228389822043226
Nano Assault,0.09180672988759397
Captain America: Super Soldier,0.08458025289857041
Onimusha Tactics,0.06940216051984827
Bomberman Jetters,0.011699264285242705
Nikoli's Pencil Puzzle,0.09469487309949898
TOCA Race Driver 3,-0.006190806280256922
Mad Dog McCree: Gunslinger Pack,0.1297233522660619
Deadliest Catch: Sea of Chaos,0.11629023251921389
Pac-Man Power Pack,0.017297633078948493
How to Train Your Dragon 2,0.12482988875948564
Blacksite: Area 51,0.07074365819044992
Disney's Donald Duck: Goin' Quackers,-0.01496101764944946
Ultimate Brain Games,0.019923683882351995
Charm Girls Club: My Fashion Show,0.031550626805906035
Angry Birds Star Wars,0.07235299948432505
Exit,-0.015098553478498644
Armorines: Project S.W.A.R.M.,0.024093841772677038
Gundam Seed: Battle Assault,0.028651304015719248
Harvey Birdman: Attorney at Law,0.06923209983481904
Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,-0.034633615218259806
The Voice,0.04489680555037978
SaGa 3: Jikuu no Hasha - Shadow or Light,0.04881217684209638
Thomas & Friends: Hero of the Rails,0.0455961774400091
The Secret Saturdays: Beasts of the 5th Sun,0.08013605292835102
Wonder World Amusement Park,0.03232356782483237
Famicom Mini: Adventure Island,0.006780077081858238
Aliens versus Predator: Extinction,0.05462472318313161
Bejeweled 3,0.027220064020863077
RTX Red Rock,0.028237028173924372
Tokimeki Memorial: Girl's Side,0.0033326469093140076
FIFA Street 2,0.04189259348437524
Smart Bomb,0.043720856805430586
Edna & Harvey: Harvey's New Eyes,0.04212722661811874
Shining Force: Resurrection of the Dark Dragon,0.04679352793561442
Shining Soul II,0.028155805222874974
Orega Kantoku Da! Gekitou Pennant Race,0.013259515253883691
Guilty Gear XX Accent Core Plus,0.04310705483902133
The Golf Club,0.09777643289007365
Hello Kitty: Roller Rescue,0.029681456590362032
Jikkyou Powerful Pro Yakyuu 12,0.031572700025536804
Metal Slug Advance,0.019294034560836337
Pac-Man World Rally,0.08598803279550182
Gradius Galaxies,0.004963895989723355
Blazing Angels: Squadrons of WWII,0.052842878636781165
God Eater Resurrection,0.09551505741907818
Mortal Kombat Kollection,0.024757427251584474
NHL 2K7,-0.02060275238711995
LEGO Soccer Mania,0.04246963429613437
Blades of Blood: Samurai Shodown III,-0.002946929573884205
MotoGP 14,0.04390188713349197
Gundam the 3D Battle,0.032802481287527385
Air Conflicts: Secret Wars,0.1032439097142408
Face Racers: Photo Finish,0.024142298020754183
Miami Nights: Singles in the City,0.13397973804623042
Shovel Knight,0.027777145005504877
Godzilla Generations,-0.012783441879872015
Strider 2,0.012061099505336514
Forbidden Siren 2,0.014978480627524604
Board Game Classics,0.015815661795574698
Invizimals: The Alliance,0.05861790437377579
Midnight Play! Pack,0.045433490588701275
Junior Mystery Quest,0.041837177813359716
Death Jr. and the Science Fair of Doom,0.08926076263503191
101-in-1 Sports Megamix,0.051453134902109454
Shin Megami Tensei: Digital Devil Saga 2,-0.011312723183641182
Pro Evolution Soccer 2013,0.06135025235628255
Transformers: Devastation,0.07024346690428374
Playmobil Pirates,0.016646055879709465
Zatch Bell! Mamodo Battles,0.021998253898349418
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,0.03964861691183508
Wildlife Park 3,0.061806770659320165
Get Fit with Mel B,0.036468437857726244
Battleborn,0.08769400443835806
Dream Day: Wedding Destinations,0.04388478159780895
Agatha Christie: Evil Under the Sun,0.11075245574035542
Cloudy With a Chance of Meatballs,0.020807372749189312
Iron Man / X-O Manowar in Heavy Metal,0.0026034921431659086
Kamen Rider: Travelers Senki,0.04060182206261587
Derby Stallion 98,0.0037375295716035595
Pimp My Ride: Street Racing,0.041228454589566255
Pretty Rhythm: My Deco Rainbow Wedding,0.04776329861287465
Robotron X,0.012877123570239846
Naruto Shippuden: Shinobi Rumble,0.03737462069885211
Martian Panic,0.0442638574029921
J-League Winning Eleven 2009: Club Championship,0.04535686043077192
Don King Boxing,0.0955082627484849
Build 'n Race,0.0371086093916162
Grand Prix Challenge,0.023512143458434664
Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei,0.028049518979868182
Guilty Gear Xrd -Revelator-,0.059892557512851496
FIFA Soccer 2005,0.047575822994307515
PoPoLoCrois (JP sales),0.025297284547587395
ShellShock 2: Blood Trails,0.100224606941417
Ken to Mahou to Gakuen Mono. 2,0.037334549112093995
Mega Man Legacy Collection,0.055304778585311354
Knights Contract,0.0588839197576867
Kaijuu Busters Powered,0.032807457156167175
NHL 06,0.055788027715571786
The Spiderwick Chronicles,0.06053710830851422
Initial D: Extreme Stage,0.034567919193925434
Pinobee: Wings of Adventure,0.03798478505381553
Touch Mechanic,0.10089059817603996
State of Emergency 2,0.052910633112357885
Sushi Academy,0.0245329231356326
Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari,0.030989268619523003
One Piece: Romance Dawn - Bouken no Yoake,0.04460706792324842
I Am In The Movie,0.05394551808880976
Fatal Frame III: The Tormented,-0.014052733202474244
Zero: Tsukihami no Kamen,0.014094272246449435
Seven Samurai 20XX,0.03225602585165532
Generator Rex: Agent of Providence,0.020293840269749452
Adventure Time: The Secret of the Nameless Kingdom,0.08299375768240402
Risen 3: Titan Lords,0.12874153654673393
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",0.02664243644331421
Transformers: Devastation,0.06280802103755256
Jikkyou Powerful Pro Yakyuu 15,0.04144801087417882
Tornado Outbreak,0.07494699127183324
Ninjabread Man,0.05950145795282147
Tom Clancy's Splinter Cell: Pandora Tomorrow,0.012733709918490987
DanceDanceRevolution,0.05179301360512234
Battlefield 2,-0.08081642966302205
Slayers Royal,0.0012361934670188646
Swingerz Golf,0.052798915607679575
Pro Evolution Soccer 2008 (JP sales),0.03946799484725538
Murder in Venice,0.025142771962370247
Titanfall 2,0.05917243170628694
Persona 4: Arena Ultimax,0.06223667837066316
Supremacy MMA,0.0939510740135372
Pretty Rhythm Rainbow Live: Kira Kira My * Design,0.04776195667794525
The King of Fighters 2006,0.04296048484979309
The Hidden,0.07063455437354449
Nobunaga's Ambition: Rise to Power,0.06971191535618892
FIFA Soccer 2003,-0.001073747010691406
DaGeDar,0.030408044299402803
Little League World Series Baseball 2010,0.08859588726073042
Outlaw Golf,0.04813823792700411
Steins;Gate: Hiyoku Renri no Darling,0.03259655772679082
Major League Baseball 2K11,0.06190041842824989
King's Field (Japan),-0.014417039824035527
Slam 'n Jam '96 featuring Magic & Kareem,0.0009722547161388206
Petz: Dogz Family,0.03371038985390662
My English Coach: Para Hispanoparlantes,0.020466625990390952
ToraDora Portable!,0.028466624225767845
The Italian Job,0.037057418381467144
Smuggler's Run: Warzones,-0.011678033947161381
SafeCracker: The Ultimate Puzzle Adventure,0.10482079953802703
Warriors Orochi 3 Hyper,0.09601730924147844
Diva Girls: Divas on Ice,0.02982406775532631
NBA 10: The Inside,0.004418264775104319
Kaidan Restaurant: Ura Menu 100-Sen,0.03546761535372944
Qubed,0.020826630724135597
R/C Stunt Copter,0.010271244031152094
Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B,0.026367360312784527
Cartoon Network: Punch Time Explosion XL,0.04976297755004744
Final Fantasy VI,0.004714377549881021
PAC-MAN and the Ghostly Adventures,0.06278134640776933
WSC Real 11: World Snooker Championship,0.04874936055673906
Pop'n Music,0.018254985546233726
Jikkyou Powerful Major League 2009,0.04537430558486655
Space Channel 5 Special Edition,0.014465312354843718
The Legend of Alon D'ar,0.06207539386356764
Uta no Prince-Sama: All Star After Secret,0.045921133097122535
The Sims 3: Fast Lane Stuff,0.05809455545490927
Black/Matrix,0.007904874739468326
My Friends,0.019554861160480996
Big Mutha Truckers,0.07404275011659855
Man vs. Wild,0.03009590855251787
The King of Fighters '96,-0.021507580699895
Legend of the Guardians: The Owls of Ga'Hoole,0.06534032061357209
Super Robot Taisen OG Saga: Endless Frontier,0.07052307922584689
Sniper: Ghost Warrior 2,0.08690273262139314
Samurai Shodown Sen,0.06387185133993611
NHL Breakaway 99,0.021543816891357537
Tony Hawk's Pro Skater 3,0.03722844713953677
Iggy's Reckin' Balls,0.01337603456394909
The Space Bar,-0.017091916501362547
Bust-A-Move 2 Arcade Edition,0.007039602392891808
Knife Edge: NoseGunner,0.019836673151967688
Wetrix,0.015301560975828465
EyeCreate,0.03221155093582517
Samurai Western,0.018245526406767354
Looney Tunes: Acme Arsenal,0.08573650200437122
Line Rider 2: Unbound,0.030570391810945452
Princess in Love,0.030400206644829453
Harry Potter and the Sorcerer's Stone,0.04462709882614391
High Heat Major League Baseball 2004,0.017157216065495362
TimeSplitters: Future Perfect,0.02763084469981436
Pro Cycling Manager 2016,0.07763245926510187
Sports Collection,0.03972308781849421
Captain Tsubasa: New Kick Off,0.053737536449524725
Puzzler Mind Gym 3D,0.10113444189235565
"Warhammer 40,000: Dawn of War II - Retribution",0.007497276544697229
Kenshuui Tendo Dokuta,0.027394446802833983
Super Sentai Battle: Ranger Cross,0.033004290879494746
The Sims 2: Ikea Home Stuff,0.044778256612932665
AKB1/149: Love Election,0.040323310459356776
Pilot ni Narou! 2,0.017399395999586176
Gradius III and IV,0.012008615668198885
Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama,0.05267799326346001
Sherlock Holmes: Crimes & Punishments,0.04990913505107564
Incredible Crisis,-0.030396148162804337
Midway Arcade Treasures 3,0.009727746389447844
SingStar Apres-Ski Party 2,0.03143941906031067
Samurai Shodown III,-0.018678242335345985
The King of Fighters EX2: Howling Blood,0.03213198627105385
Cabela's North American Adventures,0.04851312339284242
Akiba's Trip Plus,0.034477776030225726
Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,0.03035774762419763
Little League World Series Baseball: Double Play,0.034139941382692385
Kobitodzukan: Kobito no Fushigi - Jikken Set,0.04632532422055924
Bakugan: Rise of the Resistance,0.043937784076993225
Ice Age 2: The Meltdown,0.05481110750795892
Famicom Mini: Star Soldier,0.02415915623422471
Sentimental Graffiti 2,-0.0031429938872520324
Shonen Jump's One Piece: Pirates Carnival,0.035300904960704926
The Bachelor: The Videogame,0.03824049445206512
Goblin Commander: Unleash the Horde,0.03703984786394443
Doraemon: Nobita and the Island of Miracles,0.034754098114873955
Gekijouban Madoka Magicka: The Battle Pentagram,0.03891570793907739
Sentimental Graffiti: First Window,-0.01453938424075929
Cartoon Network Collection: Game Boy Advance Video Volume 2,0.03165119154271068
Knights Contract,0.06328728044675103
Tempest 3X,-0.0019504163066379476
Hidden Invasion,0.0713214541962941
A-Train,-0.009779869052215062
Get Fit with Mel B,0.048731976539478694
Disney's Meet the Robinsons,0.02009950661275184
Superman: Shadow of Apokolips,0.02788701110014813
Pony Friends 2,0.03206963045143674
Armored Core 3 Portable,0.12627966088899711
PAC-MAN and the Ghostly Adventures,0.10585803914603886
Bleach: Erabareshi Tamashii,0.012951130815604728
Sengoku Musou 3: Moushouden,0.030516735980494758
Witches & Vampires: The Secrets of Ashburry,0.03587259069089832
Batman: Dark Tomorrow,0.048825035315188
Pac-Man and the Ghostly Adventures 2,0.09788051983361967
Crush,0.001281179456489312
Discovery Kids: Spider Quest,0.016219528621419954
Yuu Yuu Hakusho: Makyo Toitsusen,-0.02127293220480375
The First Templar,0.06735170248714262
Rock Revolution,0.0802022058572458
Ogre Battle Series: Tactics Ogre,0.0010985858035432727
Ultimate Card Games DS,0.034454628286173516
Jillian Michaels Fitness Ultimatum 2010,0.0419482248052816
Battlestar Galactica,0.03718383172454587
Fireblade,0.0371690969279026
Earth Defense Force 2017,-0.024644975542662095
Tomb Raider: Legend,0.04745744783868666
Boxing Fever,0.024967994056888543
RoadKill,0.014465714360651916
The $1 Pyramid,0.043906252825228975
Game of Thrones,0.07550559227895093
From Russia With Love,0.018648287597940794
UEFA Euro 2016,0.07148101444779975
7 Wonders of the Ancient World,0.06791101830019741
Gintama: Gin-San to Issho! Boku no Kabuki Machi Nikki,0.017904536307408847
Lost Dimension,0.08140056639672721
Indycar Series 2005,-0.0164059366776641
Resident Evil 6,0.1079851793008455
Final Fantasy XI: Vana'diel Collection 2008,0.0330703105682808
Assassin's Creed: Rogue,0.05922073973142261
Taz Wanted,0.03770147651477096
Drama Queens,0.0312704172091518
Wordfish,0.022186023152826806
Tomb Raider: Underworld,0.0023731552610506412
Penny Racers Party: Turbo-Q Speedway,0.02223426753865887
Skydiving Extreme,0.02196172166294552
Evil Dead: Regeneration,0.008159292468199908
Evolution Worlds,0.03554387683748672
Far Cry Vengeance,0.07080158567002215
Petz Fantasy: Sunshine Magic,0.03677595783904586
Code Lyoko: Fall of X.A.N.A.,0.06450089102213319
Worms: A Space Oddity,0.02883285131494162
Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,0.034328952204100815
Rapala Pro Bass Fishing 2010,0.03683601946238113
Dungeon Travelers 2: The Royal Library & The Monster Seal,0.05111966069352292
MLB Front Office Manager,0.10388556149998074
Sub Rebellion,0.03056870194446759
Horrid Henry's Horrid Adventure,0.036862831504148375
X Rebirth,0.05914953712219706
Striker 96,0.0037894549371575437
Pocket Dogs,0.029307863287431957
Tokimeki Memorial 4,0.027942140870086618
Bleach: Heat the Soul 4,0.021948522605251597
Song of the Deep,0.04693135401417514
Dragon's Dogma Online,0.05856041132455658
Real Robots Final Attack,-0.008429685627403316
New International Track & Field,0.046260989865892554
World Series of Poker 2008: Battle for the Bracelets,0.0340759237119137
P.N.03 - Product Number Three,0.03643145362544864
Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,0.019989579022626103
Ape Escape: Pumped & Primed,0.018671024323303698
Super Monkey Ball Adventure,0.027726706251039346
Monster Trucks DS,0.09302169619012624
FabStyle,0.056132893360498315
Outlaw Tennis,0.04808108813653256
Medabots Dual: Kabuto / Kuwagata,0.055120980676175435
Happy Feet Two,0.017571089152751185
Adventure Time: Explore the Dungeon Because I Don't Know!,0.042053364808195326
LEGO Soccer Mania,0.037030812469966534
Worms: Open Warfare,0.044231671161146124
Resident Evil Zero,0.053028561455988665
Gadget Racers,0.0020977328212126167
Phantasy Star Online Episode III: C.A.R.D. Revolution,0.03723968042006298
Assassin's Creed The Ezio Collection,0.10178101877127332
ZhuZhu Babies,0.03851023254860131
Bleach: Heat the Soul 7,0.03256248024756303
Nanashi no Game,0.025414559159912642
Diego's Build & Rescue,0.03310287527574296
Auto Destruct,-0.01070949967426671
Ultimate Ghosts 'n Goblins,-0.01460683707658994
Samurai Warriors 2,0.08296168458674735
TrackMania DS,-9.092158790480198e-05
Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,0.035789333417099556
GOTHA: Ismailia Seneki,-0.001499078837674972
Ultimate Fighting Championship: Throwdown,0.046070680256184104
Major League Baseball 2K12,0.04517361239149231
Zoo Tycoon (2013),0.07802287926915064
Silent Hunter III,0.000765023638276574
Alien Syndrome,0.06693790509666009
Deep Fear,-0.011881681604561933
Skeleton Warriors,-0.004933556344704826
Ford vs. Chevy,0.0222169442586182
Endgame,0.04256802872380128
The Dukes of Hazzard: Return of the General Lee,0.06678775887095512
Criminal Girls: Invite Only,0.04250758152539724
Ultimate Duck Hunting,0.14827946368530398
Just Dance: Disney Party 2,0.03480709674383675
Dreamer Series: Shop Owner,0.02946574869795704
Virus,-0.00029660446960910747
Jikkyou Powerful Pro Yakyuu Next,0.04499315374124713
The Sims 3: Barnacle Bay,0.06839373425350104
WWE Crush Hour,0.06613191696546217
Metal Gear Solid V: The Phantom Pain,-0.03725324415732523
Dragon Shadow Spell,0.030890755208433873
Dragon Slayer: The Legend of Heroes,-0.012980793025596071
Sound Novel Tsukuru,-0.016219680817069815
The Idolm@ster,0.03745537975969171
Momotarou Dentetsu 11,-0.003633184621852692
NHL Hitz 20-03,0.018151953484364824
Adventure Time: Finn & Jake Investigations,0.0630192713380957
Guilty Gear XX Slash,0.01909623582023734
C.O.P.: The Recruit,0.05920189181294866
Mission Runway,0.0394300283973692
Urban Reign,0.02187661367958249
Super Robot Taisen Z Special Disc,0.03251521933784751
Slayers Royal 2,0.0009426134584540335
Cate West: The Vanishing Files,0.056537273678040734
Soul Bubbles,0.013538960656244825
Resident Evil 3: Nemesis,0.04929962909215746
All-Star Baseball 2004,0.035190656832183365
Bangai-O Spirits,0.003740882860750361
Valentino Rossi: The Game,0.08893023228961283
Ultimate Party Challenge,0.019014520716776673
Team Elimination Games,0.02035884048454406
Whac-A-Mole,0.02360728070213547
Samurai Warriors Chronicles 3,0.08937952472291144
Winter Stars,0.09530213256541842
Dawn of Heroes,0.07541264640068412
Lost in Blue: Shipwrecked,0.057775692779097554
Salon Superstar,0.03001098179393935
Scooby-Doo! Who's Watching Who?,0.021753718661905452
Madden NFL 08,0.058647254889088174
Aliens in the Attic,0.014446889423073372
Ro-Kyu-Bu!,0.03442597603566888
Frogger Beyond,0.007821324467803592
Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,0.023773270528144153
World Championship Poker: Deluxe Series,0.03393638223081119
Stuart Little 3: Big Photo Adventure,0.0395815224039513
"Ni Hao, Kai-lan: Super Game Day",0.02166933741828636
Serious Sam 3: BFE,0.008738747739704067
Ultimate Shooting Collection,0.0695884656641077
Pro Yakyuu Famista DS 2010,0.05058362295143226
Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,0.027309019850694227
Captain Tsubasa,0.03449443162429944
Infernal: Hell's Vengeance,0.10084198098559227
Pitfall: The Lost Expedition,0.0230889668143881
No One Can Stop Mr. Domino!,-0.0023105068116837657
Man vs. Wild,0.030670291565211727
GT Advance 3: Pro Concept Racing,0.006393564246200967
Duke Nukem: Land of the Babes,0.07131105453022357
Majin Tensei,-0.015441587132411172
Yoru no Nai Kuni,0.06333977788242784
